sector,property_type,society,price,price_per_sqft,area,areaWithType,bedRoom,bathroom,balcony,floorNum,facing,agePossession,SuperBuiltUpArea,builtUpArea,carpetArea,others,pooja room,servant room,store room,study room,furnishing_type,luxury_score,area_to_bedroom
sector 72,flat,tata primanti,3.3,15384.0,2145.09,Super Built up area 2145(199.28 sq.m.)Built Up area: 2000 sq.ft. (185.81 sq.m.)Carpet area: 1800 sq.ft. (167.23 sq.m.),3.0,3.0,3+,10.0,North-East,Relatively New,2145.0,2000.0,1800.0,0,0,1,0,0,2,165,715.0300000000001
sector 95,flat,sidhartha ncr one phase,0.55,4867.0,1130.06,Carpet area: 1130 (104.98 sq.m.),2.0,2.0,2,14.0,,New Property,,,1130.0,0,0,0,0,1,0,90,565.03
dlf phase,flat,dlf regency park,1.6,14545.0,1100.03,Carpet area: 1100 (102.19 sq.m.),2.0,2.0,2,3.0,North,Relatively New,,,1100.0,0,0,0,0,0,0,52,550.015
sector 7,house,independent,2.0,11111.0,1800.0,Plot area 200(167.23 sq.m.),2.0,2.0,1.0,2.0,,Relatively New,,1800.0,,0,0,0,0,0,0,0,900.0
sector 79,flat,godrej,1.35,8970.0,1505.02,Super Built up area 1505(139.82 sq.m.),3.0,3.0,2,7.0,South-West,Relatively New,1505.0,,,0,0,0,0,0,0,118,501.67333333333335
sector 56,flat,smriti apartment,0.45,7500.0,600.0,Super Built up area 600(55.74 sq.m.),1.0,1.0,2,3.0,,Old Property,600.0,,,0,0,0,0,0,0,57,600.0
sector 9,house,independent,1.65,18333.0,900.0,Built Up area: 900 (83.61 sq.m.),2.0,3.0,0,3.0,,Undefined,,900.0,,0,0,0,0,0,0,0,450.0
sector 48,house,independent,8.4,25926.0,3240.0,Plot area 360(301.01 sq.m.),4.0,4.0,3.0,2.0,,Old Property,,3240.0,,0,1,1,0,0,2,15,810.0
sector 104,flat,godrej summit,1.2,8298.0,1446.13,Carpet area: 1446 (134.34 sq.m.),3.0,2.0,3+,16.0,,Relatively New,,,1446.0,0,1,0,0,1,2,142,482.04333333333335
sector 50,house,unitech espace,11.29,34846.0,3240.0,Plot area 360(301.01 sq.m.),5.0,5.0,3+,2.0,,Moderately Old,,3240.0,,0,1,0,0,1,0,21,648.0
sector 65,flat,m3m heights,2.1,16653.0,1261.03,Super Built up area 1261(117.15 sq.m.)Carpet area: 800 sq.ft. (74.32 sq.m.),2.0,2.0,3,8.0,,New Property,1261.0,,800.0,0,0,0,0,0,0,31,630.515
sector 65,flat,emaar mgf emerald floors premier,2.36,14303.0,1650.0,Super Built up area 1650(153.29 sq.m.),3.0,3.0,3,0.0,North-East,Relatively New,1650.0,,,0,0,1,0,1,2,159,550.0
dlf phase,flat,dlf royalton tower,6.5,20687.0,3142.07,Super Built up area 2997(278.43 sq.m.),4.0,4.0,3+,9.0,,Moderately Old,2997.0,,,0,0,1,0,0,0,7,785.5175
sector 113,flat,smart world one dxp,3.45,13269.0,2600.05,Super Built up area 2600(241.55 sq.m.),4.0,4.0,3,11.0,South-East,Under Construction,2600.0,,,0,0,1,0,1,0,156,650.0125
sector 88a,flat,breez global heights 88a,0.5,8375.0,597.01,Carpet area: 597 (55.46 sq.m.),3.0,2.0,2,2.0,,Under Construction,,,597.0,0,0,0,0,0,0,15,199.00333333333333
sector 83,flat,vatika city homes,0.75,5660.0,1325.09,Super Built up area 1325(123.1 sq.m.),2.0,2.0,2,3.0,West,Relatively New,1325.0,,,0,0,0,0,0,2,49,662.545
sector 37d,flat,bptp terra,1.75,7987.0,2191.06,Super Built up area 2191(203.55 sq.m.)Built Up area: 2100 sq.ft. (195.1 sq.m.)Carpet area: 1800 sq.ft. (167.23 sq.m.),4.0,4.0,3,7.0,West,Relatively New,2191.0,2100.0,1800.0,1,0,0,0,0,2,120,547.765
sector 107,flat,signature global solera,0.36,6569.0,548.03,Super Built up area 548(50.91 sq.m.),2.0,2.0,1,9.0,South,Relatively New,548.0,,,0,0,0,0,0,0,28,274.015
sector 22,flat,ambience creacions,2.0,14492.0,1380.07,Carpet area: 1380 (128.21 sq.m.),2.0,2.0,2,9.0,East,Relatively New,,,1380.0,0,0,0,0,0,0,49,690.035
sector 109,flat,chintels paradiso,1.97,7490.0,2630.17,Super Built up area 2630(244.33 sq.m.),4.0,4.0,2,11.0,North-East,Relatively New,2630.0,,,0,1,1,0,0,0,49,657.5425
sector 106,flat,paras dews,1.25,10656.0,1173.05,Super Built up area 1900(176.52 sq.m.)Built Up area: 1305 sq.ft. (121.24 sq.m.)Carpet area: 1173 sq.ft. (108.98 sq.m.),3.0,4.0,3,14.0,East,Relatively New,1900.0,1305.0,1173.0,0,0,1,0,1,0,167,391.01666666666665
sector 48,flat,bestech park view city,2.7,11713.0,2305.13,Super Built up area 2305(214.14 sq.m.)Built Up area: 2000 sq.ft. (185.81 sq.m.)Carpet area: 1700 sq.ft. (157.94 sq.m.),3.0,3.0,3+,7.0,North-East,Relatively New,2305.0,2000.0,1700.0,0,0,1,0,1,2,174,768.3766666666667
sector 65,flat,m3m golfestate,7.0,18181.0,3850.17,Carpet area: 3850 (357.68 sq.m.),3.0,3.0,2,12.0,North,Moderately Old,,,3850.0,0,0,0,1,0,0,60,1283.39
sohna road,flat,breez global heights,0.25,7002.0,357.04,Super Built up area 414(38.46 sq.m.)Carpet area: 357 sq.ft. (33.17 sq.m.),1.0,1.0,1,1.0,,Relatively New,414.0,,357.0,0,0,0,0,0,0,57,357.04
sector 77,flat,emaar palm heights,2.25,11250.0,2000.0,Super Built up area 2000(185.81 sq.m.),3.0,3.0,3,22.0,,New Property,2000.0,,,0,0,1,0,0,2,42,666.6666666666666
sector 95,flat,rof ananda,0.38,5899.0,644.18,Carpet area: 644.12 (59.84 sq.m.),3.0,2.0,1,2.0,South-East,Relatively New,,,644.0,0,1,0,0,0,2,66,214.72666666666666
sector 91,flat,tarc maceo,1.8,7758.0,2320.19,Carpet area: 2320 (215.54 sq.m.),4.0,3.0,3+,0.0,North,Relatively New,,,2320.0,0,1,0,0,1,1,45,580.0475
sector 86,house,dlf new town heights,2.5,7827.0,3194.1,Plot area 3194(296.73 sq.m.),4.0,5.0,3+,4.0,West,Moderately Old,,3194.0,,1,1,1,0,0,2,49,798.525
sector 85,flat,ss the leaf,1.12,6453.0,1735.63,Super Built up area 1741(161.74 sq.m.)Built Up area: 1485 sq.ft. (137.96 sq.m.)Carpet area: 1335 sq.ft. (124.03 sq.m.),2.0,2.0,3,10.0,East,Relatively New,1741.0,1485.0,1335.0,1,0,0,0,0,0,49,867.815
sector 36a,flat,avl 36 gurgaon,0.37,10539.0,351.08,Super Built up area 352(32.7 sq.m.),1.0,1.0,1,3.0,North,Relatively New,352.0,,,0,0,0,0,0,2,88,351.08
sector 69,flat,tulip violet,1.7,8432.0,2016.13,Super Built up area 2010(186.74 sq.m.),4.0,4.0,2,10.0,South,New Property,2010.0,,,0,0,0,0,0,0,125,504.0325
sohna road,flat,mvn athens,0.25,5189.0,481.79,Carpet area: 481.73 (44.75 sq.m.),2.0,2.0,1,3.0,East,Relatively New,,,481.0,0,0,0,0,0,0,51,240.895
sector 21,flat,surya vihar rwa,1.3,6500.0,2000.0,Built Up area: 2400 (222.97 sq.m.)Carpet area: 2200 sq.ft. (204.39 sq.m.),5.0,5.0,2,2.0,South-East,Old Property,,2400.0,2200.0,0,0,1,1,1,2,42,400.0
sector 79,flat,mapsko mount ville,1.28,8557.0,1495.85,Super Built up area 1490(138.43 sq.m.)Carpet area: 1063.91 sq.ft. (98.84 sq.m.),3.0,3.0,3,16.0,South,Relatively New,1490.0,,1063.0,0,0,0,0,1,2,128,498.6166666666666
dlf phase,house,dlf city plots phase 2,15.5,34307.0,4518.0,Plot area 502(419.74 sq.m.),5.0,6.0,3+,3.0,East,Moderately Old,,4518.0,,0,1,1,1,1,0,144,903.6
sector 9,house,independent,0.22,7407.0,297.0,Carpet area: 33 (27.59 sq.m.),2.0,2.0,2.0,1.0,,Undefined,,,33.0,0,0,0,0,0,0,0,148.5
sector 28,house,suncity essel towers,8.95,17900.0,5000.0,Plot area 5000(464.52 sq.m.),5.0,6.0,3+,4.0,,Moderately Old,,5000.0,,0,0,0,0,0,0,0,1000.0
sector 103,flat,chintamani,1.57,8509.0,1845.11,Built Up area: 1845 (171.41 sq.m.)Carpet area: 1350 sq.ft. (125.42 sq.m.),3.0,3.0,3,1.0,North-East,Undefined,,1845.0,1350.0,0,0,0,0,0,0,0,615.0366666666666
dlf phase,flat,ambience lagoon,4.25,13281.0,3200.06,Super Built up area 3200(297.29 sq.m.)Carpet area: 3156 sq.ft. (293.2 sq.m.),3.0,4.0,3+,3.0,North-East,Old Property,3200.0,,3156.0,0,1,1,0,0,2,143,1066.6866666666667
sector 109,flat,sbtl caladium,1.88,6153.0,3055.42,Super Built up area 3055(283.82 sq.m.),4.0,5.0,3,10.0,North-East,Relatively New,3055.0,,,0,0,0,0,0,0,110,763.855
sector 112,house,experion windchants,7.46,10260.0,7271.0,Built Up area: 6350 (589.93 sq.m.),4.0,4.0,3+,2.0,East,Relatively New,,6350.0,,0,1,1,0,0,2,62,1817.75
sector 71,flat,chd avenue,1.25,7171.0,1743.13,Super Built up area 1743(161.93 sq.m.),3.0,4.0,2,7.0,East,Relatively New,1743.0,,,0,0,1,0,0,2,160,581.0433333333334
sector 33,flat,godrej nature plus,1.45,15664.0,925.69,Built Up area: 118 Carpet area: 86 sq.m.,3.0,2.0,3+,20.0,,Under Construction,,118.0,86.0,0,0,0,0,1,0,144,308.56333333333333
sector 95,flat,ramsons kshitij,0.45,4591.0,980.18,Super Built up area 980(91.04 sq.m.),2.0,2.0,1,2.0,,Relatively New,980.0,,,0,0,0,0,1,0,89,490.09
sector 50,house,independent,6.5,21667.0,3000.0,Built Up area: 3000 (278.71 sq.m.),5.0,6.0,0,1.0,,Undefined,,3000.0,,0,0,0,0,0,0,0,600.0
sector 51,flat,the arzoo cghs,2.1,9130.0,2300.11,Built Up area: 2300 (213.68 sq.m.),4.0,4.0,3,1.0,,Relatively New,,2300.0,,0,0,0,0,0,0,58,575.0275
sector 65,flat,m3m golfestate,5.0,18518.0,2700.08,Super Built up area 2979(276.76 sq.m.)Built Up area: 2800 sq.ft. (260.13 sq.m.)Carpet area: 2700 sq.ft. (250.84 sq.m.),3.0,3.0,3+,28.0,North-East,Relatively New,2979.0,2800.0,2700.0,0,1,1,0,0,2,165,900.0266666666666
sector 113,flat,la vida by tata housing,2.45,11050.0,2217.19,Super Built up area 2217(205.97 sq.m.)Built Up area: 1890 sq.ft. (175.59 sq.m.)Carpet area: 1680 sq.ft. (156.08 sq.m.),3.0,3.0,3+,3.0,North-East,Relatively New,2217.0,1890.0,1680.0,0,0,0,0,1,0,174,739.0633333333334
sector 48,flat,central park 2 bellevue,2.75,10754.0,2557.19,Super Built up area 2557(237.55 sq.m.)Carpet area: 2550 sq.ft. (236.9 sq.m.),3.0,4.0,3+,3.0,,Moderately Old,2557.0,,2550.0,0,0,0,0,0,0,32,852.3966666666666
sector 79,flat,godrej aria,0.95,6551.0,1450.16,Carpet area: 1450 (134.71 sq.m.),2.0,2.0,3,5.0,East,Relatively New,,,1450.0,0,0,0,0,0,2,174,725.08
sector 108,flat,sobha city,3.35,13266.0,2525.25,Super Built up area 2072.9(192.58 sq.m.),3.0,4.0,2,19.0,,New Property,2072.0,,,0,0,0,0,0,0,102,841.75
sector 104,flat,godrej summit,1.3,7893.0,1647.03,Super Built up area 1647(153.01 sq.m.),3.0,3.0,3,8.0,,New Property,1647.0,,,1,0,0,0,0,0,103,549.01
sector 76,house,ninex city,1.75,6250.0,2800.0,Carpet area: 2800 (260.13 sq.m.),4.0,4.0,0,14.0,,Undefined,,,2800.0,0,0,0,0,0,0,0,700.0
sector 89,flat,smart world gems,1.16,10500.0,1104.76,Super Built up area 1103(102.47 sq.m.),3.0,2.0,3,1.0,,New Property,1103.0,,,0,0,0,0,1,0,49,368.25333333333333
sector 22,flat,ambience creacions,6.16,20533.0,3000.05,Carpet area: 3000 (278.71 sq.m.),4.0,5.0,3+,10.0,South-East,New Property,,,3000.0,0,1,1,0,0,2,49,750.0125
sector 85,flat,ss the leaf,1.91,5026.0,3800.24,Super Built up area 3950(366.97 sq.m.)Built Up area: 3890 sq.ft. (361.39 sq.m.)Carpet area: 3800 sq.ft. (353.03 sq.m.),4.0,6.0,3,6.0,North,Relatively New,3950.0,3890.0,3800.0,0,0,1,0,0,0,174,950.06
sector 67a,flat,pyramid urban,0.62,11854.0,523.03,Carpet area: 523 (48.59 sq.m.),2.0,2.0,2,2.0,South,Relatively New,,,523.0,0,0,0,0,0,0,64,261.515
sector 15,house,independent,1.45,12393.0,1170.0,Plot area 130(108.7 sq.m.)Built Up area: 130 sq.yards (108.7 sq.m.)Carpet area: 100 sq.yards (83.61 sq.m.),4.0,4.0,2.0,2.0,North,Old Property,,130.0,100.0,1,0,0,0,0,0,13,292.5
sector 69,flat,tulip leaf,2.06,11386.0,1809.24,Super Built up area 1812(168.34 sq.m.),3.0,3.0,3,16.0,South-West,Relatively New,1812.0,,,0,0,0,0,0,0,49,603.08
sector 10a,flat,karmyogi apartment,2.3,6467.0,3556.52,Carpet area: 3556 (330.36 sq.m.),6.0,4.0,2,6.0,,Moderately Old,,,3556.0,0,0,0,0,0,0,0,592.7533333333333
sector 5,flat,mvn athens sohna gurgaon,0.28,5833.0,480.03,Carpet area: 480 (44.59 sq.m.),2.0,2.0,1,2.0,,Relatively New,,,480.0,0,0,0,0,0,0,42,240.015
sector 50,flat,unitech fresco,1.14,8532.0,1336.15,Super Built up area 1336(124.12 sq.m.)Built Up area: 1330 sq.ft. (123.56 sq.m.)Carpet area: 1100 sq.ft. (102.19 sq.m.),2.0,2.0,2,19.0,East,Moderately Old,1336.0,1330.0,1100.0,1,0,0,0,0,2,174,668.075
sector 74,flat,m3m skywalk,1.48,12333.0,1200.03,Super Built up area 1400(130.06 sq.m.)Built Up area: 1300 sq.ft. (120.77 sq.m.)Carpet area: 1200 sq.ft. (111.48 sq.m.),2.0,2.0,3,13.0,North-East,Relatively New,1400.0,1300.0,1200.0,0,0,0,1,0,0,158,600.015
sector 90,flat,dlf regal gardens,1.65,7449.0,2215.06,Super Built up area 2215(205.78 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1700 sq.ft. (157.94 sq.m.),4.0,4.0,3+,8.0,East,Relatively New,2215.0,1900.0,1700.0,1,0,0,0,0,0,79,553.765
sector 92,flat,dlf garden city floors,1.7,8588.0,1979.51,Super Built up area 1630(151.43 sq.m.),3.0,4.0,2,1.0,,Under Construction,1630.0,,,0,0,0,0,0,0,63,659.8366666666667
sector 49,flat,orchid petals,4.52,10984.0,4115.08,Super Built up area 4115(382.3 sq.m.),5.0,5.0,3+,14.0,West,Moderately Old,4115.0,,,0,1,1,0,1,0,49,823.016
sector 49,flat,vatika city,3.6,11920.0,3020.13,Carpet area: 3020 (280.57 sq.m.),4.0,5.0,3,7.0,,Moderately Old,,,3020.0,0,1,1,0,0,1,15,755.0325
sector 65,flat,emaar mgf emerald floors premier,2.8,16969.0,1650.07,Super Built up area 1975(183.48 sq.m.)Built Up area: 1800 sq.ft. (167.23 sq.m.)Carpet area: 1650 sq.ft. (153.29 sq.m.),4.0,4.0,3,2.0,North,Relatively New,1975.0,1800.0,1650.0,0,0,0,0,1,2,89,412.5175
sector 23,house,independent,2.4,12000.0,2000.0,Plot area 2000(185.81 sq.m.),3.0,3.0,2.0,2.0,North-East,Moderately Old,,2000.0,,0,1,0,1,0,0,28,666.6666666666666
sector 85,flat,ss the leaf,1.22,13318.0,916.05,Super Built up area 1772(164.62 sq.m.)Built Up area: 1300 sq.ft. (120.77 sq.m.)Carpet area: 916 sq.ft. (85.1 sq.m.),2.0,2.0,3,16.0,North-East,Relatively New,1772.0,1300.0,916.0,0,0,0,1,0,0,81,458.025
sector 92,flat,signature global city 92,0.78,7722.0,1010.1,Super Built up area 1010(93.83 sq.m.)Carpet area: 700 sq.ft. (65.03 sq.m.),2.0,2.0,3,2.0,,Under Construction,1010.0,,700.0,1,0,0,0,0,0,24,505.05
sector 85,flat,ss the leaf,1.78,7392.0,2408.01,Super Built up area 2408(223.71 sq.m.),3.0,4.0,3+,6.0,West,New Property,2408.0,,,0,0,0,1,0,0,113,802.6700000000001
sector 92,flat,signature global city 92,0.99,9074.0,1091.03,Built Up area: 1091 (101.36 sq.m.),3.0,2.0,3,1.0,,Under Construction,,1091.0,,0,0,0,0,0,0,24,363.6766666666667
sector 107,flat,m3m woodshire,1.65,5960.0,2768.46,Super Built up area 2768(257.16 sq.m.),4.0,5.0,3+,12.0,North-West,Relatively New,2768.0,,,0,0,1,0,0,0,21,692.115
sector 62,flat,pioneer araya,10.75,19500.0,5512.82,Super Built up area 5514(512.27 sq.m.),5.0,7.0,3,10.0,North-East,Relatively New,5514.0,,,0,0,1,0,0,2,153,1102.5639999999999
a block,house,independent,9.85,29638.0,3323.4,Plot area 418(349.5 sq.m.),5.0,5.0,2.0,3.0,West,Old Property,,3762.0,,0,1,1,0,1,0,21,664.6800000000001
sector 82a,flat,dlf the primus,2.25,10714.0,2100.06,Carpet area: 2100 (195.1 sq.m.),3.0,3.0,3+,29.0,East,Relatively New,,,2100.0,0,0,1,0,0,1,72,700.02
sector 69,flat,tulip violet,1.7,8457.0,2010.17,Super Built up area 2010(186.74 sq.m.)Carpet area: 1610 sq.ft. (149.57 sq.m.),4.0,4.0,2,10.0,South-West,Relatively New,2010.0,,1610.0,0,1,1,1,1,0,174,502.5425
sector 83,flat,emaar palm gardens,1.8,9474.0,1899.94,Built Up area: 1900 (176.52 sq.m.),3.0,4.0,0,9.0,,Undefined,,1900.0,,0,0,0,0,0,0,55,633.3133333333334
sector 72,flat,tata primanti,4.1,14100.0,2907.8,Super Built up area 2905(269.88 sq.m.),4.0,5.0,3+,39.0,,New Property,2905.0,,,1,0,1,0,0,0,103,726.95
sector 53,house,independent,4.65,17574.0,2646.0,Plot area 294(245.82 sq.m.),5.0,5.0,3+,1.0,,Moderately Old,,2646.0,,0,0,0,0,0,2,0,529.2
sector 66,house,emaar mgf marbella,15.1,18605.0,8116.1,Plot area 754,5.0,5.0,3+,3.0,East,New Property,,6786.0,,0,1,1,1,1,0,120,1623.22
sector 12,house,rk excelo,0.6,13333.0,450.0,Plot area 50(4.65 sq.m.)Built Up area: 30 sq.ft. (2.79 sq.m.)Carpet area: 15 sq.ft. (1.39 sq.m.),2.0,3.0,2.0,3.0,North,Moderately Old,,30.0,15.0,1,0,0,0,0,0,0,225.0
golf course,house,independent,1.6,17778.0,900.0,Plot area 100(9.29 sq.m.),3.0,2.0,2.0,41.0,,Relatively New,,100.0,,0,0,0,0,0,0,0,300.0
sector 83,flat,emaar palm gardens,1.38,8023.0,1720.05,Super Built up area 1720(159.79 sq.m.)Built Up area: 1350 sq.ft. (125.42 sq.m.)Carpet area: 1150 sq.ft. (106.84 sq.m.),3.0,3.0,3,5.0,South-West,Relatively New,1720.0,1350.0,1150.0,0,0,1,0,0,2,8,573.35
sector 105,house,rajendra park gurgaon,0.37,10277.0,360.0,Plot area 360(33.45 sq.m.),1.0,3.0,2.0,3.0,East,Relatively New,,360.0,,0,0,0,0,0,0,0,360.0
sohna road road,house,independent,6.25,6944.0,9000.6,Plot area 1000(836.13 sq.m.),3.0,3.0,0,1.0,,Moderately Old,,9000.0,,0,0,0,0,0,0,0,3000.2000000000003
sector 86,flat,ansal heights 86,0.74,5441.0,1360.04,Super Built up area 1360(126.35 sq.m.),2.0,2.0,1,11.0,,Under Construction,1360.0,,,1,0,0,0,0,0,45,680.02
sector 69,flat,tulip violet,1.2,10909.0,1100.01,Built Up area: 1100 (102.19 sq.m.),2.0,3.0,0,0.0,,Undefined,,1100.0,,0,0,0,0,0,0,54,550.005
sohna road road,house,independent,5.5,5093.0,3500.0,Plot area 1200(1003.35 sq.m.)Built Up area: 3500 sq.yards (2926.45 sq.m.),3.0,3.0,3+,2.0,West,Moderately Old,,3500.0,,1,1,1,0,1,0,49,1166.6666666666667
sector 81,flat,lavanya apartments,0.9,5056.0,1780.06,Built Up area: 1780 (165.37 sq.m.),3.0,3.0,0,7.0,,Undefined,,1780.0,,0,0,0,0,0,0,0,593.3533333333334
sector 82,flat,vatika the seven lamps,1.0,6969.0,1434.93,Super Built up area 1435(133.32 sq.m.),2.0,2.0,2,14.0,,Relatively New,1435.0,,,1,0,0,0,1,0,69,717.465
sector 37d,flat,bptp terra,1.55,8558.0,1811.17,Super Built up area 1811(168.25 sq.m.),3.0,3.0,3+,11.0,South,Relatively New,1811.0,,,0,0,0,0,0,0,79,603.7233333333334
sector 56,house,independent,2.99,20635.0,1449.0,Plot area 161(134.62 sq.m.),4.0,4.0,2.0,2.0,South,Moderately Old,,1449.0,,0,1,1,0,1,2,49,362.25
sector 3,flat,apna enclave,0.55,5789.0,950.08,Super Built up area 950(88.26 sq.m.)Built Up area: 900 sq.ft. (83.61 sq.m.)Carpet area: 744 sq.ft. (69.12 sq.m.),2.0,2.0,2,2.0,North-East,Old Property,950.0,900.0,744.0,0,0,0,0,0,0,66,475.04
south city,house,independent,7.0,28283.0,2475.0,Plot area 275(229.94 sq.m.),7.0,7.0,3+,3.0,South-West,Moderately Old,,2475.0,,0,1,1,1,1,1,151,353.57142857142856
sector 88a,flat,godrej oasis,2.65,16747.0,1582.37,Carpet area: 124,3.0,3.0,3+,10.0,,New Property,,,124.0,0,0,0,0,0,0,110,527.4566666666666
sector 67,flat,m3m merlin,2.8,13671.0,2048.13,Super Built up area 2048(190.27 sq.m.),3.0,3.0,3,2.0,East,Relatively New,2048.0,,,0,0,0,1,0,1,174,682.71
sector 92,flat,sare crescent parc,0.66,4977.0,1326.1,Carpet area: 1326 (123.19 sq.m.),3.0,2.0,2,15.0,North,Relatively New,,,1326.0,0,0,0,0,0,1,44,442.0333333333333
sector 49,house,ss aaron ville,6.5,18808.0,3456.0,Plot area 384(321.07 sq.m.),5.0,5.0,2.0,2.0,North-East,Relatively New,,3456.0,,0,1,1,0,1,2,28,691.2
sohna road,flat,signature global park,0.9,8036.0,1119.96,Built Up area: 1120 (104.05 sq.m.),3.0,2.0,0,2.0,,Under Construction,,1120.0,,0,0,0,0,0,0,58,373.32
sector 90,flat,shree vardhman flora,0.92,4717.0,1950.39,Carpet area: 1950 (181.16 sq.m.),3.0,3.0,2,6.0,North,Relatively New,,,1950.0,0,0,0,0,1,2,49,650.13
sector 90,flat,dlf new town heights,1.25,6476.0,1930.2,Super Built up area 1930(179.3 sq.m.)Built Up area: 1929 sq.ft. (179.21 sq.m.)Carpet area: 1928 sq.ft. (179.12 sq.m.),3.0,3.0,3+,6.0,West,Relatively New,1930.0,1929.0,1928.0,0,1,1,0,0,0,136,643.4
sector 48,flat,parsvnath green ville,2.0,7765.0,2575.66,Super Built up area 2125(197.42 sq.m.),3.0,3.0,0,15.0,,Relatively New,2125.0,,,0,0,1,0,0,0,74,858.5533333333333
sector 50,house,unitech espace,10.45,32253.0,3240.0,Plot area 360(301.01 sq.m.),5.0,7.0,3+,3.0,,Moderately Old,,3240.0,,1,1,1,0,1,2,153,648.0
sector 81,flat,dlf the ultima,2.35,11174.0,2103.1,Super Built up area 2103(195.38 sq.m.)Built Up area: 1550 sq.ft. (144 sq.m.)Carpet area: 1257 sq.ft. (116.78 sq.m.),3.0,3.0,3+,14.0,South,Relatively New,2103.0,1550.0,1257.0,1,1,1,0,1,1,49,701.0333333333333
sohna road,flat,trisara our homes 3,0.34,5405.0,629.05,Carpet area: 629 (58.44 sq.m.),2.0,2.0,1,0.0,,New Property,,,629.0,0,0,0,0,0,0,0,314.525
sector 33,flat,godrej nature plus,1.5,9677.0,1550.07,Super Built up area 1550(144 sq.m.),3.0,3.0,3,6.0,East,Under Construction,1550.0,,,0,0,0,0,1,0,72,516.6899999999999
sector 108,flat,raheja vedaanta,0.7,4651.0,1505.05,Super Built up area 1505(139.82 sq.m.),2.0,2.0,2,12.0,South,Moderately Old,1505.0,,,0,0,0,0,0,0,72,752.525
sector 12,house,independent,3.5,14787.0,2367.0,Plot area 263(24.43 sq.m.)Built Up area: 4800 sq.ft. (445.93 sq.m.)Carpet area: 4400 sq.ft. (408.77 sq.m.),8.0,8.0,3+,3.0,South-East,Relatively New,,4800.0,4400.0,0,1,1,0,1,1,77,295.875
dlf phase,house,independent,3.25,30385.0,1069.6,Plot area 1069.63(99.37 sq.m.),4.0,4.0,3.0,3.0,,Old Property,,1069.0,,0,0,0,0,0,0,15,267.4
sector 86,flat,dlf the skycourt,2.2,11500.0,1913.04,Super Built up area 1930(179.3 sq.m.),3.0,3.0,1,7.0,,Relatively New,1930.0,,,0,1,0,0,0,1,77,637.68
sector 113,flat,la vida by tata housing,1.32,10344.0,1276.1,Super Built up area 1276(118.54 sq.m.)Built Up area: 1199 sq.ft. (111.39 sq.m.)Carpet area: 1099 sq.ft. (102.1 sq.m.),2.0,2.0,2,3.0,North-East,Relatively New,1276.0,1199.0,1099.0,0,0,0,0,0,0,49,638.05
sector 79,flat,mapsko mount ville,1.4,9395.0,1490.15,Carpet area: 1490 (138.43 sq.m.),3.0,3.0,3,2.0,North,New Property,,,1490.0,0,0,0,0,0,2,112,496.7166666666667
sector 33,flat,godrej nature plus,1.15,11558.0,994.98,Carpet area: 92.44,2.0,2.0,2,15.0,,Under Construction,,,92.0,0,0,0,0,0,0,38,497.49
sushant lok,house,independent,4.6,21296.0,2160.0,Plot area 240(200.67 sq.m.),3.0,3.0,3+,2.0,North,Old Property,,2160.0,,0,1,1,1,0,2,37,720.0
sector 66,flat,emaar mgf the palm drive,2.99,14950.0,2000.0,Super Built up area 2000(185.81 sq.m.)Built Up area: 1800 sq.ft. (167.23 sq.m.)Carpet area: 1500 sq.ft. (139.35 sq.m.),3.0,3.0,3,7.0,East,Relatively New,2000.0,1800.0,1500.0,0,0,1,0,0,2,49,666.6666666666666
sector 9a,flat,railway officers rpf society,1.3,5039.0,2579.88,Built Up area: 2580 (239.69 sq.m.),4.0,4.0,3+,9.0,East,Undefined,,2580.0,,0,0,0,0,0,0,0,644.97
sector 95,flat,rof ananda,0.2,5463.0,366.1,Carpet area: 366.08 (34.01 sq.m.),1.0,1.0,1,10.0,West,Relatively New,,,366.0,0,0,0,0,0,0,82,366.1
sector 2,flat,bestech park view residency,1.18,7539.0,1565.19,Super Built up area 1565(145.39 sq.m.),2.0,2.0,3,5.0,East,Old Property,1565.0,,,0,0,0,0,1,0,76,782.595
sector 61,house,smart world orchard,2.01,13000.0,1546.2,Plot area 1549(143.91 sq.m.),3.0,3.0,3.0,4.0,North,Under Construction,,1549.0,,0,0,0,0,0,0,145,515.4
sector 83,flat,vatika gurgaon,1.12,6455.0,1735.09,Super Built up area 1735(161.19 sq.m.)Built Up area: 1200 sq.ft. (111.48 sq.m.)Carpet area: 1126 sq.ft. (104.61 sq.m.),3.0,3.0,2,4.0,South-East,Relatively New,1735.0,1200.0,1126.0,0,1,1,1,1,2,165,578.3633333333333
sector 69,flat,tulip violet,1.7,8623.0,1971.47,Super Built up area 1970(183.02 sq.m.),4.0,4.0,1,12.0,North-West,Relatively New,1970.0,,,0,0,0,0,0,0,88,492.8675
sector 113,flat,la vida by tata housing,3.05,11338.0,2690.07,Super Built up area 2690(249.91 sq.m.)Built Up area: 2600 sq.ft. (241.55 sq.m.)Carpet area: 2240 sq.ft. (208.1 sq.m.),3.0,4.0,3,15.0,North-East,New Property,2690.0,2600.0,2240.0,0,0,1,0,0,0,174,896.69
sector 61,flat,smart world orchard,2.5,16139.0,1549.04,Built Up area: 1549 (143.91 sq.m.),3.0,3.0,1,1.0,East,Undefined,,1549.0,,0,0,0,0,0,0,61,516.3466666666667
